label,original_price,reduced_price,product_link,product_details,technical_data
Tesoro Schrankvitrine mit 2 Türen,,"3.581,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tesoro-schrankvitrine-mit-2-tueren/ge-p-21803.html,"Produktdetails Ein Schrank, dem man vertraut Schränke mit zurückspringendem Aufsatz wurden in der Renaissance entwickelt. Sie waren in Italien, Frankreich, Holland, Deutschland und der Habsburger Monarchie als """"Anrichte"""" bzw. """"Kredenz"""" weit verbreitet. Wir haben diesen klassischen Möbeltyp nun neu interpretiert: Die Schrankvitrine Tesoro ist ein Esszimmerschrank für Geschirr, Besteck und Tischwäsche, macht aber auch im Wohn- oder Arbeitszimmer gute Figur. Das Wort """"Kredenz"""" leitet sich vom italienischen """"credenza"""" bzw. lateinischen """"credere"""" ab: """"vertrauen, glauben"""". Um Giftattentaten vorzubeugen, wurden früher die Speisen der Fürsten auf einer Anrichte vorgekostet und erst dann serviert. So konnte der Fürst darauf vertrauen – credere –, dass das Essen unbedenklich war. Tesoro steht auf kurzen, schlanken, leicht schräg gestellten Füßen – typisch für die gleichnamige Möbelserie. Die Eckverbindungen sind als Fingerzinken ausgeführt, rund gefräste Rillen rahmen die Frontpartie ein, reizvolle Schattenfugen bei Laden und Türen verstärken die elegante Erscheinung. Der Aufsatz bietet 4 herausnehmbare Einlegeböden. Die Glasschiebetüren liegen in der Rille dank spezieller Fräsung nur punktuell auf, gleiten daher leicht und sanft. Die Holzgriffe sind mit Schrauben am Glas befestigt. Weitere Details: auf Holzachsen schwenkbare, mit Schließfedern aus Holz ausgestattete Türen; Schubladen mit versteckten Griffrillen. Die Schrankvitrine ist in 3 Varianten wählbar: mit 6 Laden, 8 Laden oder 2 Türen. Korpus: Vollholz, Rückwand: Schichtholz; Holz aus nachhaltiger, mitteleuropäischer Forstwirtschaft, handwerklich sorgfältig verarbeitet, mit natürlichem, lösemittelfreiem Pflegeöl eingelassen. Wir bieten die Schrankvitrine als Einheit aus Unterbau und Aufsatz an. Bereits gekaufte, entsprechende Tesoro-Unterschränke können auch nachträglich mit dem Aufsatz ausgestattet werden. Hinter jeder Drehtür verbirgt sich ein fix verleimtes Fachbrett. Hinter den Glasschiebetüren verbergen sich vier variable Fachbretter. Sicherheitshinweis: Wir weisen daraufhin, dass aus statischen Gründen die Schrankvitrine mit höchstens 150 kg befüllt werden darf.""","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '205.1'}, 'N/A': {}, 'Design': {'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holztyp': 'Vollholz'}}"
Tesoro Schrankvitrine mit 6 Laden,,"3.331,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tesoro-schrankvitrine-mit-6-laden/ge-p-21805.html,"Produktdetails Ein Schrank, dem man vertraut Schränke mit zurückspringendem Aufsatz wurden in der Renaissance entwickelt. Sie waren in Italien, Frankreich, Holland, Deutschland und der Habsburger Monarchie als """"Anrichte"""" bzw. """"Kredenz"""" weit verbreitet. Wir haben diesen klassischen Möbeltyp nun neu interpretiert: Die Schrankvitrine Tesoro ist ein Esszimmerschrank für Geschirr, Besteck und Tischwäsche, macht aber auch im Wohn- oder Arbeitszimmer gute Figur. Das Wort """"Kredenz"""" leitet sich vom italienischen """"credenza"""" bzw. lateinischen """"credere"""" ab: """"vertrauen, glauben"""". Um Giftattentaten vorzubeugen, wurden früher die Speisen der Fürsten auf einer Anrichte vorgekostet und erst dann serviert. So konnte der Fürst darauf vertrauen – credere –, dass das Essen unbedenklich war. Tesoro steht auf kurzen, schlanken, leicht schräg gestellten Füßen – typisch für die gleichnamige Möbelserie. Die Eckverbindungen sind als Fingerzinken ausgeführt, rund gefräste Rillen rahmen die Frontpartie ein, reizvolle Schattenfugen bei Laden und Türen verstärken die elegante Erscheinung. Der Aufsatz bietet 4 herausnehmbare Einlegeböden. Die Glasschiebetüren liegen in der Rille dank spezieller Fräsung nur punktuell auf, gleiten daher leicht und sanft. Die Holzgriffe sind mit Schrauben am Glas befestigt. Weitere Details: auf Holzachsen schwenkbare, mit Schließfedern aus Holz ausgestattete Türen; Schubladen mit versteckten Griffrillen. Die Schrankvitrine ist in 3 Varianten wählbar: mit 6 Laden, 8 Laden oder 2 Türen. Korpus: Vollholz, Rückwand: Schichtholz; Holz aus nachhaltiger, mitteleuropäischer Forstwirtschaft, handwerklich sorgfältig verarbeitet, mit natürlichem, lösemittelfreiem Pflegeöl eingelassen. Wir bieten die Schrankvitrine als Einheit aus Unterbau und Aufsatz an. Bereits gekaufte, entsprechende Tesoro-Unterschränke können auch nachträglich mit dem Aufsatz ausgestattet werden. Hinter den Glasschiebetüren verbergen sich vier variable Fachbretter. Sicherheitshinweis: Wir weisen daraufhin, dass aus statischen Gründen die Schrankvitrine mit höchstens 150 kg befüllt werden darf.""","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '185.0'}, 'N/A': {}, 'Design': {'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holztyp': 'Vollholz'}}"
Tesoro Schrankvitrine mit 8 Laden,,"3.665,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tesoro-schrankvitrine-mit-8-laden/ge-p-21808.html,"Produktdetails Ein Schrank, dem man vertraut Schränke mit zurückspringendem Aufsatz wurden in der Renaissance entwickelt. Sie waren in Italien, Frankreich, Holland, Deutschland und der Habsburger Monarchie als """"Anrichte"""" bzw. """"Kredenz"""" weit verbreitet. Wir haben diesen klassischen Möbeltyp nun neu interpretiert: Die Schrankvitrine Tesoro ist ein Esszimmerschrank für Geschirr, Besteck und Tischwäsche, macht aber auch im Wohn- oder Arbeitszimmer gute Figur. Das Wort ""Kredenz"" leitet sich vom italienischen ""credenza"" bzw. lateinischen ""credere"" ab: """"vertrauen, glauben"""". Um Giftattentaten vorzubeugen, wurden früher die Speisen der Fürsten auf einer Anrichte vorgekostet und erst dann serviert. So konnte der Fürst darauf vertrauen – credere –, dass das Essen unbedenklich war. Tesoro steht auf kurzen, schlanken, leicht schräg gestellten Füßen – typisch für die gleichnamige Möbelserie. Die Eckverbindungen sind als Fingerzinken ausgeführt, rund gefräste Rillen rahmen die Frontpartie ein, reizvolle Schattenfugen bei Laden und Türen verstärken die elegante Erscheinung. Der Aufsatz bietet 4 herausnehmbare Einlegeböden. Die Glasschiebetüren liegen in der Rille dank spezieller Fräsung nur punktuell auf, gleiten daher leicht und sanft. Die Holzgriffe sind mit Schrauben am Glas befestigt. Weitere Details: auf Holzachsen schwenkbare, mit Schließfedern aus Holz ausgestattete Türen; Schubladen mit versteckten Griffrillen. Die Schrankvitrine ist in 3 Varianten wählbar: mit 6 Laden, 8 Laden oder 2 Türen. Korpus: Vollholz, Rückwand: Schichtholz; Holz aus nachhaltiger, mitteleuropäischer Forstwirtschaft, handwerklich sorgfältig verarbeitet, mit natürlichem, lösemittelfreiem Pflegeöl eingelassen. Wir bieten die Schrankvitrine als Einheit aus Unterbau und Aufsatz an. Bereits gekaufte, entsprechende Tesoro-Unterschränke können auch nachträglich mit dem Aufsatz ausgestattet werden. Hinter den Glasschiebetüren verbergen sich vier variable Fachbretter. Sicherheitshinweis: Wir weisen daraufhin, dass aus statischen Gründen die Schrankvitrine mit höchstens 150 kg befüllt werden darf.""","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '205.1'}, 'N/A': {}, 'Design': {'Holzart': 'Eiche', 'N/A': 'Eiche', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holztyp': 'Vollholz'}}"
Lowboard Tesoro mit 6 Laden,,"2.081,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/lowboard-tesoro-mit-6-laden/ge-p-12160.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke bieten in geräumigen Laden und Fächern viel Stauraum, und machen in Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder in Kombination miteinander. Vor allem das streng horizontal ausgerichtete Lowboard mit 6 Laden bietet sich für Unterhaltungselektronik an: TV-Geräte, digitale Kompakt-, Stereo-, Mikroanlagen, Musicplayer, Soundstation, Bluetooth-Empfänger. Oder für, wer noch bzw. wieder einen hat, analoge Plattenspieler.","{'Maße': {'Breite in cm': '178.6', 'Tiefe in cm': '45.0', 'Höhe in cm': '59.0', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Sideboard Tesoro mit 6 Laden,,"1.748,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/sideboard-tesoro-mit-6-laden/ge-p-12164.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke bieten in geräumigen Laden und Fächern viel Stauraum, und machen in Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder in Kombination miteinander. Eine Kollektion von schönen, handwerklich gefertigten Schränken für große und kleine Dinge, für wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster, der die ebenmäßige Front der Wohnschränke reizvoll strukturiert.","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '79.1', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Sideboard Tesoro mit 9 Laden,,"2.248,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/sideboard-tesoro-mit-9-laden/ge-p-12168.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine Kollektion von schönen,  handwerklich gefertigten Schränken für große und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke reizvoll strukturiert.","{'Maße': {'Breite in cm': '178.6', 'Tiefe in cm': '45.0', 'Höhe in cm': '79.1', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Sideboard Tesoro mit 2 Türen und 3 Laden,,"2.207,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/sideboard-tesoro-mit-2-tueren-und-3-laden/ge-p-12180.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke   bieten in geräumigen Laden und Fächern viel Stauraum, und machen in   Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder   in Kombination miteinander. Eine Kollektion von schönen,   handwerklich gefertigten Schränken für große und kleine Dinge, für   wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes   Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen   beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster,   der die ebenmäßige Front der Wohnschränke reizvoll strukturiert. Hinter jeder Drehtür verbirgt sich ein freibewegliches Fachbrett. Hinweis: Die einzel erhältlichen Fachbretter Tesoro mit Nummer 700136 sind mit diesem Tesoro-Modell nicht kompatibel.","{'Maße': {'Breite in cm': '178.6', 'Tiefe in cm': '45.0', 'Höhe in cm': '79.1', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Anzahl der Fächer': '2', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Vollholz'}}"
Highboard Tesoro mit 8 Laden,,"2.124,17 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/highboard-tesoro-mit-8-laden-/ge-p-12172.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine Kollektion von schönen,  handwerklich gefertigten Schränken für große und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke reizvoll strukturiert.","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '99.2', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Vollholz'}}"
Highboard Tesoro mit 6 Laden,,"1.665,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/highboard-tesoro-mit-6-laden/ge-p-12189.html,"Produktdetails Die Vielfalt von Tesoro Die      verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern      viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern      gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine      Kollektion von schönen,  handwerklich gefertigten Schränken für   große    und kleine Dinge, für  wichtige, belanglose, kostbare,   nützliche und    ergötzliche. Markantes  Designelement von Tesoro sind   Schattenfugen,  die   auch die Griffrillen  beinahe unsichtbar   integrieren. So entsteht  ein   kontrastreicher Raster,  der die   ebenmäßige Front der Wohnschränke    reizvoll strukturiert.","{'Maße': {'Breite in cm': '62.2', 'Tiefe in cm': '45.0', 'Höhe in cm': '139.4', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Schubladenbreite innen in cm': '51.6', 'Schubladentiefe innen in cm': '39.1', 'Schubladenhöhe innen in cm': '14.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Highboard Tesoro mit 2 Türen,,"2.665,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/highboard-tesoro-mit-2-tueren/ge-p-12178.html,"Produktdetails Die Vielfalt von Tesoro Die    verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern    viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern    gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine    Kollektion von schönen,  handwerklich gefertigten Schränken für große    und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und    ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen,  die   auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht  ein   kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke    reizvoll strukturiert. Hinter jeder Drehtür verbergen sich zwei fix verleimte Fachbretter.","{'Maße': {'Breite in cm': '120.6', 'Tiefe in cm': '45.0', 'Höhe in cm': '139.4', 'Lichte Höhe in cm': '10.5', 'Anzahl der Fächer': '4'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Highboard Tesoro mit 2 Türen,,"2.040,83 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/highboard-tesoro-mit-2-tueren/ge-p-21168.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine Kollektion von schönen,  handwerklich gefertigten Schränken für große und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke reizvoll strukturiert. Hinter jeder Drehtür verbirgt sich ein fix verleimtes Fachbrett.","{'Maße': {'Breite in cm': '120.4', 'Tiefe in cm': '45.0', 'Höhe in cm': '99.2', 'Fußhöhe in cm': '15.0', 'Lichte Höhe in cm': '10.5', 'Anzahl der Fächer': '2'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'Schließfeder', 'Holztyp': 'Vollholz'}}"
Vitrine Tesoro mit 2 Türen,,"2.665,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tesoro-mit-2-tueren/ge-p-12162.html,"Produktdetails Die Vielfalt von Tesoro Die   verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern   viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern   gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine   Kollektion von schönen,  handwerklich gefertigten Schränken für große   und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und   ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen, die   auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht ein   kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke   reizvoll strukturiert. Hinter jeder Drehtür verbergen sich zwei fix verleimte Fachbretter.","{'Maße': {'Breite in cm': '120.6', 'Tiefe in cm': '45.0', 'Höhe in cm': '139.4', 'Lichte Höhe in cm': '10.5', 'Anzahl der Fächer': '4'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tesoro'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Fach für Tesoro,,"86,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/fach-fuer-tesoro/ge-p-12199.html,"Produktdetails Die Vielfalt von Tesoro Die verschiedenen Tesoro-Schränke  bieten in geräumigen Laden und Fächern viel Stauraum, und machen in  Wohn-, Schlaf- und Esszimmern gleichermaßen gute Figur: ob solitär oder  in Kombination miteinander. Eine Kollektion von schönen,  handwerklich gefertigten Schränken für große und kleine Dinge, für  wichtige, belanglose, kostbare, nützliche und ergötzliche. Markantes  Designelement von Tesoro sind Schattenfugen, die auch die Griffrillen  beinahe unsichtbar integrieren. So entsteht ein kontrastreicher Raster,  der die ebenmäßige Front der Wohnschränke reizvoll strukturiert.","{'Maße': {'Breite in cm': '56.55', 'Tiefe in cm': '34.5', 'Höhe in cm': '1.8'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr'}, 'Spezifikation': {'Holztyp': 'Massivholz'}}"
"Schrank Tonda, 2-türig, B 80 x T 42 x H 114 cm, Türfüllung Klarglas, Buche",,"2.040,83 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tonda-schrank-mit-2-tueren/ge-p-196102.html,"Produktdetails Solider Korpus in 3 Holzarten Für Tonda verarbeiten unsere    Tischler hochqualitative Buche, Eiche oder Esche aus  mitteleuropäischen   Wäldern. Die Schrankkorpusse sind in traditioneller    Rahmen-und-Füllung-Bauweise per Schlitz-und-Zapfen-Verbindung solide    verleimt (metallfrei). Dabei werden Rahmen aus Massivholz mit Füllungen    aus verwindungsfreiem Schichtholz kombiniert. Diese Konstruktion  bewahrt   die großen Holzflächen vor dem Verwinden. Die Oberfläche ist von Hand mit duftendem, pflanzlichem Pflegeöl eingelassen. Austattung: Tonda mit 114 cm Höhe ohne Lade hat 3 Einlageböden","{'Maße': {'Breite in cm': '80.2', 'Tiefe in cm': '44.2', 'Höhe in cm': '114.0', 'Fußhöhe in cm': '10.0', 'Lichte Höhe in cm': '10.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Bespannungstyp': 'Glasfüllung', 'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
"Schrank Tonda, 2-türig, B 80 x T 42 x H 114 cm, Türfüllung Holz, Buche",,"2.040,83 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tonda-schrank-mit-2-tueren/ge-p-196101.html,"Produktdetails Solider Korpus in 3 Holzarten Für Tonda verarbeiten unsere    Tischler hochqualitative Buche, Eiche oder Esche aus  mitteleuropäischen   Wäldern. Die Schrankkorpusse sind in traditioneller    Rahmen-und-Füllung-Bauweise per Schlitz-und-Zapfen-Verbindung solide    verleimt (metallfrei). Dabei werden Rahmen aus Massivholz mit Füllungen    aus verwindungsfreiem Schichtholz kombiniert. Diese Konstruktion  bewahrt   die großen Holzflächen vor dem Verwinden. Die Oberfläche ist von Hand mit duftendem, pflanzlichem Pflegeöl eingelassen. Austattung: Tonda mit 114 cm Höhe ohne Lade hat 3 Einlageböden","{'Maße': {'Breite in cm': '80.2', 'Tiefe in cm': '44.2', 'Höhe in cm': '114.0', 'Fußhöhe in cm': '10.0', 'Lichte Höhe in cm': '10.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Bespannungstyp': 'Holz', 'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Tonda Schrank mit 2 Türen und 1 Lade,,"2.581,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/tonda-schrank-mit-2-tueren-und-1-lade/ge-p-12217.html,"Produktdetails Solider Corpus in 3 Holzarten Für Tonda verarbeiten unsere    Tischler hochqualitative Buche, Eiche oder Esche aus  mitteleuropäischen   Wäldern. Die Schrankcorpusse sind in traditioneller    Rahmen-und-Füllung-Bauweise per Schlitz-und-Zapfen-Verbindung solide    verleimt (metallfrei). Dabei werden Rahmen aus Massivholz mit Füllungen    aus verwindungsfreiem Schichtholz kombiniert. Diese Konstruktion  bewahrt   die großen Holzflächen vor dem Verwinden. Die Oberfläche ist von Hand mit duftendem, pflanzlichem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '80.2', 'Tiefe in cm': '44.2', 'Höhe in cm': '114.0', 'Fußhöhe in cm': '10.0', 'Lichte Höhe in cm': '10.0', 'Schubladenbreite innen in cm': '65.5', 'Schubladentiefe innen in cm': '35.0', 'Schubladenhöhe innen in cm': '7.9'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Glas', 'Holzart': 'Esche', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Schrank Tonda schmal mit 6 Laden,,"2.707,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/schrank-tonda-schmal-mit-6-laden/ge-p-12153.html,"Produktdetails Solider Corpus in 3 Holzarten Für Tonda verarbeiten unsere    Tischler hochqualitative Buche oder Eiche aus  mitteleuropäischen   Wäldern. Die Schrankcorpusse sind in traditioneller    Rahmen-und-Füllung-Bauweise per Schlitz-und-Zapfen-Verbindung solide    verleimt (metallfrei). Dabei werden Rahmen aus Massivholz mit Füllungen    aus verwindungsfreiem Schichtholz kombiniert. Diese Konstruktion  bewahrt   die großen Holzflächen vor dem Verwinden. Die Oberfläche ist von Hand mit duftendem, pflanzlichem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '60.2', 'Tiefe in cm': '44.2', 'Höhe in cm': '99.9', 'Fußhöhe in cm': '10.0', 'Lichte Höhe in cm': '10.0', 'Schubladenbreite innen in cm': '45.5', 'Schubladentiefe innen in cm': '35.0', 'Schubladenhöhe innen in cm': '7.9'}, 'N/A': {}, 'Design': {'Holzart': 'Eiche', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tonda'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Ettore Ladenschrank schmal mit 5 Laden,,"1.374,17 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/ettore-ladenschrank-schmal-mit-5-laden/ge-p-12031.html,"Produktdetails Dieser Ettore Ladenschrank ist relativ klein, hat eine kompakte Form, braucht wenig Standfläche und findet daher an vielen Orten in der Wohnung Platz, um Ordnung zu schaffen, auch in engen Vor- oder kleineren Kinderzimmern. Vollholz, tischlermäßig gefertigt (keine Metallteile), naturgeölt.","{'Maße': {'Breite in cm': '54.2', 'Tiefe in cm': '40.4', 'Höhe in cm': '103.7', 'Fußhöhe in cm': '98.7', 'Lichte Höhe in cm': '15.0', 'Schubladenbreite innen in cm': '43.0', 'Schubladentiefe innen in cm': '33.1', 'Schubladenhöhe innen in cm': '9.8'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
